,time_code,emotion_values.grief,emotion_values.joy,emotion_values.disgust,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.3046833872795105,0.0,0.0,0.0,0.0653870478272438,0.0,0.0,0.0,0.01216061320155859
3,0.0,0.0,0.3869740068912506,0.0,0.0,0.0,0.05414244905114174,0.0,0.0,0.0,0.009014317765831947
4,0.0,0.0,0.39262184500694275,0.0,0.0,0.0,0.05341656133532524,0.0,0.0,0.0,0.008808983489871025
5,0.0,0.0,0.3982696831226349,0.0,0.0,0.0,0.05269067361950874,0.0,0.0,0.0,0.008603648282587528
6,0.0,0.0,0.403917521238327,0.0,0.0,0.0,0.051964785903692245,0.0,0.0,0.0,0.008398314006626606
7,0.0,0.0,0.40956535935401917,0.0,0.0,0.0,0.05123889818787575,0.0,0.0,0.0,0.008192978799343109
8,0.0,0.0,0.4152131676673889,0.0,0.0,0.0,0.05051301419734955,0.0,0.0,0.0,0.007987644523382187
9,0.0,0.0,0.4434523582458496,0.0,0.0,0.0,0.04688357561826706,0.0,0.0,0.0,0.0069609712809324265
10,0.03331249952316284,0.0,0.445549875497818,0.0,0.0,0.0,0.048715393990278244,0.0,0.0,0.0,0.006854918785393238
11,0.06662499904632568,0.0,0.447647362947464,0.0,0.0,0.0,0.05054721236228943,0.0,0.0,0.0,0.00674886628985405
12,0.09993749856948853,0.0,0.4497448801994324,0.0,0.0,0.0,0.05237903073430061,0.0,0.0,0.0,0.006642813328653574
13,0.13324999809265137,0.0,0.45184236764907837,0.0,0.0,0.0,0.0542108491063118,0.0,0.0,0.0,0.006536760833114386
14,0.1665624976158142,0.0,0.45393988490104675,0.0,0.0,0.0,0.05604266747832298,0.0,0.0,0.0,0.006430708337575197
15,0.19987499713897705,0.0,0.45603740215301514,0.0,0.0,0.0,0.05787448585033417,0.0,0.0,0.0,0.006324655842036009
16,0.2331874966621399,0.0,0.45813488960266113,0.0,0.0,0.0,0.05970630422234535,0.0,0.0,0.0,0.0062186033464968204
17,0.26649999618530273,0.0,0.4602324068546295,0.0,0.0,0.0,0.06153812259435654,0.0,0.0,0.0,0.006112550385296345
18,0.2998124957084656,0.0,0.4623298943042755,0.0,0.0,0.0,0.06336994469165802,0.0,0.0,0.0,0.006006497889757156
19,0.3331249952316284,0.0,0.4644274115562439,0.0,0.0,0.0,0.0652017593383789,0.0,0.0,0.0,0.005900445394217968
20,0.36643749475479126,0.0,0.4678502678871155,0.0,0.0,0.0,0.0642521008849144,0.0,0.0,0.0,0.005771334748715162
21,0.3997499942779541,0.0,0.47127312421798706,0.0,0.0,0.0,0.06330244243144989,0.0,0.0,0.0,0.005642224103212357
22,0.43306249380111694,0.0,0.47469598054885864,0.0,0.0,0.0,0.06235279142856598,0.0,0.0,0.0,0.005513113923370838
23,0.4663749933242798,0.0,0.4781188368797302,0.0,0.0,0.0,0.06140313297510147,0.0,0.0,0.0,0.0053840032778680325
24,0.4996874928474426,0.0,0.4815416932106018,0.0,0.0,0.0,0.06045347452163696,0.0,0.0,0.0,0.005254892632365227
25,0.5329999923706055,0.0,0.4849645495414734,0.0,0.0,0.0,0.05950381979346275,0.0,0.0,0.0,0.005125781986862421
26,0.5663124918937683,0.0,0.48838740587234497,0.0,0.0,0.0,0.058554165065288544,0.0,0.0,0.0,0.004996671341359615
27,0.5996249914169312,0.0,0.49181026220321655,0.0,0.0,0.0,0.057604506611824036,0.0,0.0,0.0,0.004867561161518097
28,0.632937490940094,0.0,0.49523311853408813,0.0,0.0,0.0,0.05665484815835953,0.0,0.0,0.0,0.004738450516015291
29,0.6662499904632568,0.0,0.4986559748649597,0.0,0.0,0.0,0.05570519343018532,0.0,0.0,0.0,0.0046093398705124855
30,0.6995624899864197,0.0,0.47153031826019287,5.930795305175707e-05,0.0,0.0,0.05418862774968147,0.0,0.0,0.0,0.0344710610806942
31,0.7328749895095825,0.0,0.4444046914577484,0.00011861590610351413,0.0,0.0,0.05267206206917763,0.0,0.0,0.0,0.06433278322219849
32,0.7661874890327454,0.0,0.41727903485298157,0.00017792386643122882,0.0,0.0,0.05115549638867378,0.0,0.0,0.0,0.09419450908899307
33,0.7994999885559082,0.0,0.3901534080505371,0.00023723181220702827,0.0,0.0,0.04963893070816994,0.0,0.0,0.0,0.12405622750520706
34,0.832812488079071,0.0,0.36302775144577026,0.00029653977253474295,0.0,0.0,0.04812236875295639,0.0,0.0,0.0,0.15391795337200165
35,0.8661249876022339,0.0,0.3359021246433258,0.00035584773286245763,0.0,0.0,0.046605803072452545,0.0,0.0,0.0,0.18377967178821564
36,0.8994374871253967,0.0,0.30877646803855896,0.0004151556931901723,0.0,0.0,0.0450892373919487,0.0,0.0,0.0,0.21364139020442963
37,0.9327499866485596,0.0,0.2816508412361145,0.00047446362441405654,0.0,0.0,0.043572671711444855,0.0,0.0,0.0,0.2435031235218048
38,0.9660624861717224,0.0,0.25452518463134766,0.0005337715847417712,0.0,0.0,0.04205610603094101,0.0,0.0,0.0,0.2733648419380188
39,0.9993749856948853,0.0,0.227399542927742,0.0005930795450694859,0.0,0.0,0.040539540350437164,0.0,0.0,0.0,0.3032265603542328
40,1.0326875448226929,0.0,0.22942355275154114,0.0006470064981840551,0.0,0.0,0.039452388882637024,0.0,0.0,0.0,0.30312976241111755
41,1.065999984741211,0.0,0.23144757747650146,0.0007009334512986243,0.0,0.0,0.038365233689546585,0.0,0.0,0.0,0.3030329644680023
42,1.0993125438690186,0.0,0.2334716022014618,0.0007548604044131935,0.0,0.0,0.037278082221746445,0.0,0.0,0.0,0.3029361665248871
43,1.1326249837875366,0.0,0.23549561202526093,0.0008087873575277627,0.0,0.0,0.036190927028656006,0.0,0.0,0.0,0.30283936858177185
44,1.1659375429153442,0.0,0.23751962184906006,0.0008627142524346709,0.0,0.0,0.035103775560855865,0.0,0.0,0.0,0.3027425706386566
45,1.1992499828338623,0.0,0.23954364657402039,0.0009166412055492401,0.0,0.0,0.03401662036776543,0.0,0.0,0.0,0.3026457726955414
46,1.23256254196167,0.0,0.2415676712989807,0.0009705681586638093,0.0,0.0,0.032929468899965286,0.0,0.0,0.0,0.30254897475242615
47,1.265874981880188,0.0,0.24359168112277985,0.0010244951117783785,0.0,0.0,0.03184231370687485,0.0,0.0,0.0,0.3024521768093109
48,1.2991875410079956,0.0,0.24561569094657898,0.0010784220648929477,0.0,0.0,0.030755162239074707,0.0,0.0,0.0,0.3023553788661957
49,1.3324999809265137,0.0,0.2476397156715393,0.0011323490180075169,0.0,0.0,0.029668008908629417,0.0,0.0,0.0,0.30225858092308044
50,1.3658125400543213,0.0,0.24777521193027496,0.0011234888806939125,0.0,0.0,0.031052744016051292,0.0,0.0,0.0,0.3021908402442932
51,1.3991249799728394,0.0,0.24791070818901062,0.0011146287433803082,0.0,0.0,0.03243747726082802,0.0,0.0,0.0,0.3021230697631836
52,1.432437539100647,0.0,0.24804620444774628,0.0011057686060667038,0.0,0.0,0.03382221236824989,0.0,0.0,0.0,0.302055299282074
53,1.465749979019165,0.0,0.24818170070648193,0.0010969084687530994,0.0,0.0,0.03520694747567177,0.0,0.0,0.0,0.30198755860328674
54,1.4990625381469727,0.0,0.24831721186637878,0.001088048331439495,0.0,0.0,0.03659168258309364,0.0,0.0,0.0,0.3019198179244995
55,1.5323749780654907,0.0,0.24845270812511444,0.0010791883105412126,0.0,0.0,0.03797641769051552,0.0,0.0,0.0,0.3018520474433899
56,1.5656875371932983,0.0,0.2485882043838501,0.0010703281732276082,0.0,0.0,0.039361149072647095,0.0,0.0,0.0,0.3017842769622803
57,1.5989999771118164,0.0,0.24872370064258575,0.0010614680359140038,0.0,0.0,0.04074588418006897,0.0,0.0,0.0,0.30171653628349304
58,1.632312536239624,0.0,0.2488591969013214,0.0010526078986003995,0.0,0.0,0.042130619287490845,0.0,0.0,0.0,0.3016487956047058
59,1.665624976158142,0.0,0.24899469316005707,0.0010437477612867951,0.0,0.0,0.04351535439491272,0.0,0.0,0.0,0.3015810251235962
60,1.6989375352859497,0.0,0.2428341656923294,0.0010421231854707003,0.0,0.0,0.050368282943964005,0.0,0.0,0.0,0.301533579826355
61,1.7322499752044678,0.0,0.23667363822460175,0.0010404986096546054,0.0,0.0,0.05722121149301529,0.0,0.0,0.0,0.30148616433143616
62,1.7655625343322754,0.0,0.23051311075687408,0.0010388740338385105,0.0,0.0,0.06407414376735687,0.0,0.0,0.0,0.30143874883651733
63,1.7988749742507935,0.0,0.22435258328914642,0.0010372494580224156,0.0,0.0,0.07092706859111786,0.0,0.0,0.0,0.3013913035392761
64,1.832187533378601,0.0,0.21819204092025757,0.0010356248822063208,0.0,0.0,0.07778000086545944,0.0,0.0,0.0,0.3013438582420349
65,1.8654999732971191,0.0,0.2120315134525299,0.0010340004228055477,0.0,0.0,0.08463293313980103,0.0,0.0,0.0,0.3012964427471161
66,1.8988125324249268,0.0,0.20587098598480225,0.0010323758469894528,0.0,0.0,0.09148585796356201,0.0,0.0,0.0,0.30124902725219727
67,1.9321249723434448,0.0,0.19971045851707458,0.001030751271173358,0.0,0.0,0.0983387902379036,0.0,0.0,0.0,0.30120158195495605
68,1.9654375314712524,0.0,0.19354993104934692,0.001029126695357263,0.0,0.0,0.10519171506166458,0.0,0.0,0.0,0.30115413665771484
69,1.9987499713897705,0.0,0.18738940358161926,0.0010275021195411682,0.0,0.0,0.11204464733600616,0.0,0.0,0.0,0.301106721162796
70,2.032062530517578,0.0,0.18900737166404724,0.0010951783042401075,0.0,0.0,0.11039440333843231,0.0,0.0,0.0,0.30107352137565613
71,2.0653750896453857,0.0,0.1906253546476364,0.001162854372523725,0.0,0.0,0.10874415934085846,0.0,0.0,0.0,0.30104032158851624
72,2.0986874103546143,0.0,0.1922433227300644,0.0012305305572226644,0.0,0.0,0.1070939227938652,0.0,0.0,0.0,0.30100712180137634
73,2.131999969482422,0.0,0.19386129081249237,0.0012982066255062819,0.0,0.0,0.10544367879629135,0.0,0.0,0.0,0.30097392201423645
74,2.1653125286102295,0.0,0.19547927379608154,0.0013658828102052212,0.0,0.0,0.1037934347987175,0.0,0.0,0.0,0.30094069242477417
75,2.198625087738037,0.0,0.19709724187850952,0.0014335589949041605,0.0,0.0,0.10214319080114365,0.0,0.0,0.0,0.3009074926376343
76,2.2319374084472656,0.0,0.1987152099609375,0.001501235063187778,0.0,0.0,0.1004929468035698,0.0,0.0,0.0,0.3008742928504944
77,2.2652499675750732,0.0,0.20033317804336548,0.0015689112478867173,0.0,0.0,0.09884271025657654,0.0,0.0,0.0,0.3008410930633545
78,2.298562526702881,0.0,0.20195116102695465,0.0016365873161703348,0.0,0.0,0.09719246625900269,0.0,0.0,0.0,0.3008078932762146
79,2.3318750858306885,0.0,0.20356912910938263,0.0017042635008692741,0.0,0.0,0.09554222226142883,0.0,0.0,0.0,0.3007746934890747
80,2.365187406539917,0.0,0.20442870259284973,0.0018721072701737285,0.0,0.0,0.09335010498762131,0.0,0.0,0.0,0.3007514476776123
81,2.3984999656677246,0.0,0.20528826117515564,0.002039951039478183,0.0,0.0,0.09115798026323318,0.0,0.0,0.0,0.3007282018661499
82,2.4318125247955322,0.0,0.20614783465862274,0.002207794925197959,0.0,0.0,0.08896586298942566,0.0,0.0,0.0,0.3007049858570099
83,2.46512508392334,0.0,0.20700740814208984,0.002375638810917735,0.0,0.0,0.08677374571561813,0.0,0.0,0.0,0.3006817400455475
84,2.4984374046325684,0.0,0.20786696672439575,0.0025434824638068676,0.0,0.0,0.08458162844181061,0.0,0.0,0.0,0.3006584942340851
85,2.531749963760376,0.0,0.20872654020786285,0.0027113263495266438,0.0,0.0,0.08238950371742249,0.0,0.0,0.0,0.3006352484226227
86,2.5650625228881836,0.0,0.20958611369132996,0.00287917023524642,0.0,0.0,0.08019738644361496,0.0,0.0,0.0,0.3006120026111603
87,2.598375082015991,0.0,0.21044568717479706,0.003047014120966196,0.0,0.0,0.07800526916980743,0.0,0.0,0.0,0.30058878660202026
88,2.6316874027252197,0.0,0.21130524575710297,0.0032148577738553286,0.0,0.0,0.07581314444541931,0.0,0.0,0.0,0.30056554079055786
89,2.6649999618530273,0.0,0.21216481924057007,0.0033827016595751047,0.0,0.0,0.07362102717161179,0.0,0.0,0.0,0.30054229497909546
90,2.698312520980835,0.0,0.20605051517486572,0.003478755010291934,0.0,0.0,0.07141239941120148,0.0,0.0,0.0,0.30884453654289246
91,2.7316250801086426,0.0,0.19993619620800018,0.0035748081281781197,0.0,0.0,0.06920376420021057,0.0,0.0,0.0,0.31714677810668945
92,2.764937400817871,0.0,0.19382189214229584,0.003670861478894949,0.0,0.0,0.06699513643980026,0.0,0.0,0.0,0.32544901967048645
93,2.7982499599456787,0.0,0.1877075880765915,0.0037669145967811346,0.0,0.0,0.06478650122880936,0.0,0.0,0.0,0.33375126123428345
94,2.8315625190734863,0.0,0.18159326910972595,0.0038629677146673203,0.0,0.0,0.06257787346839905,0.0,0.0,0.0,0.34205350279808044
95,2.864875078201294,0.0,0.1754789650440216,0.0039590210653841496,0.0,0.0,0.06036924198269844,0.0,0.0,0.0,0.35035574436187744
96,2.8981873989105225,0.0,0.16936466097831726,0.004055074416100979,0.0,0.0,0.05816061049699783,0.0,0.0,0.0,0.35865798592567444
97,2.93149995803833,0.0,0.16325035691261292,0.004151127301156521,0.0,0.0,0.055951982736587524,0.0,0.0,0.0,0.36696022748947144
98,2.9648125171661377,0.0,0.15713603794574738,0.00424718065187335,0.0,0.0,0.05374335125088692,0.0,0.0,0.0,0.37526246905326843
99,2.9981250762939453,0.0,0.15102173388004303,0.0043432340025901794,0.0,0.0,0.05153471976518631,0.0,0.0,0.0,0.38356471061706543
100,3.031437397003174,0.0,0.14649108052253723,0.004212936852127314,0.0,0.0,0.0500980019569397,0.0,0.0,8.873869956005365e-05,0.38990259170532227
101,3.0647499561309814,0.0,0.14196042716503143,0.004082640167325735,0.0,0.0,0.048661284148693085,0.0,0.0,0.0001774773991201073,0.3962404429912567
102,3.098062515258789,0.0,0.13742977380752563,0.003952343016862869,0.0,0.0,0.04722457006573677,0.0,0.0,0.00026621611323207617,0.40257832407951355
103,3.1313750743865967,0.0,0.13289912045001984,0.0038220458664000034,0.0,0.0,0.04578785225749016,0.0,0.0,0.0003549547982402146,0.4089162051677704
104,3.164687395095825,0.0,0.12836846709251404,0.0036917489487677813,0.0,0.0,0.044351134449243546,0.0,0.0,0.00044369351235218346,0.41525405645370483
105,3.197999954223633,0.0,0.12383782118558884,0.003561452031135559,0.0,0.0,0.04291441664099693,0.0,0.0,0.0005324322264641523,0.42159193754196167
106,3.2313125133514404,0.0,0.11930716782808304,0.0034311548806726933,0.0,0.0,0.04147769883275032,0.0,0.0,0.0006211709114722908,0.4279298186302185
107,3.264625072479248,0.0,0.11477652192115784,0.003300857963040471,0.0,0.0,0.040040984749794006,0.0,0.0,0.0007099095964804292,0.43426769971847534
108,3.2979373931884766,0.0,0.11024586856365204,0.0031705608125776052,0.0,0.0,0.038604266941547394,0.0,0.0,0.0007986483396962285,0.4406055510044098
109,3.331249952316284,0.0,0.10571521520614624,0.003040263894945383,0.0,0.0,0.03716754913330078,0.0,0.0,0.0008873870247043669,0.4469434320926666
110,3.364562511444092,0.0,0.1027773767709732,0.0029490559827536345,0.0,0.0,0.03714394196867943,0.0,0.0,0.0008607654017396271,0.4501359760761261
111,3.3978750705718994,0.0,0.09983953088521957,0.002857848070561886,0.0,0.0,0.037120334804058075,0.0,0.0,0.0008341437787748873,0.4533284902572632
112,3.431187391281128,0.0,0.09690169245004654,0.002766640158370137,0.0,0.0,0.03709672763943672,0.0,0.0,0.0008075222140178084,0.45652103424072266
113,3.4644999504089355,0.0,0.0939638540148735,0.0026754322461783886,0.0,0.0,0.03707312047481537,0.0,0.0,0.0007809005910530686,0.45971357822418213
114,3.497812509536743,0.0,0.09102600812911987,0.00258422433398664,0.0,0.0,0.037049517035484314,0.0,0.0,0.0007542789680883288,0.4629061222076416
115,3.531125068664551,0.0,0.08808816969394684,0.0024930164217948914,0.0,0.0,0.03702590987086296,0.0,0.0,0.000727657345123589,0.4660986363887787
116,3.5644373893737793,0.0,0.0851503312587738,0.0024018085096031427,0.0,0.0,0.03700230270624161,0.0,0.0,0.0007010357221588492,0.46929118037223816
117,3.597749948501587,0.0,0.08221249282360077,0.002310600597411394,0.0,0.0,0.036978695541620255,0.0,0.0,0.0006744141574017704,0.47248372435569763
118,3.6310625076293945,0.0,0.07927464693784714,0.0022193926852196455,0.0,0.0,0.0369550883769989,0.0,0.0,0.0006477925344370306,0.4756762385368347
119,3.664375066757202,0.0,0.0763368085026741,0.002128184773027897,0.0,0.0,0.03693148121237755,0.0,0.0,0.0006211709114722908,0.4788687825202942
120,3.6976873874664307,0.0,0.07607238739728928,0.002064339118078351,0.0,0.0,0.036138057708740234,0.0,0.0,0.0006025357870385051,0.47922176122665405
121,3.7309999465942383,0.0,0.07580796629190445,0.002000493695959449,0.0,0.0,0.03534463420510292,0.0,0.0,0.0005839006626047194,0.4795747399330139
122,3.764312505722046,0.0,0.07554354518651962,0.0019366481574252248,0.0,0.0,0.03455121070146561,0.0,0.0,0.0005652655381709337,0.4799277186393738
123,3.7976250648498535,0.0,0.0752791240811348,0.0018728026188910007,0.0,0.0,0.033757783472537994,0.0,0.0,0.000546630413737148,0.48028069734573364
124,3.830937385559082,0.0,0.07501469552516937,0.0018089569639414549,0.0,0.0,0.03296435996890068,0.0,0.0,0.0005279952893033624,0.4806336760520935
125,3.8642499446868896,0.0,0.07475027441978455,0.0017451114254072309,0.0,0.0,0.03217093646526337,0.0,0.0,0.0005093601648695767,0.480986624956131
126,3.8975625038146973,0.0,0.07448585331439972,0.0016812658868730068,0.0,0.0,0.03137751296162605,0.0,0.0,0.000490725040435791,0.48133960366249084
127,3.930875062942505,0.0,0.07422143220901489,0.0016174203483387828,0.0,0.0,0.03058408945798874,0.0,0.0,0.0004720898868981749,0.4816925823688507
128,3.9641873836517334,0.0,0.07395701110363007,0.0015535748098045588,0.0,0.0,0.029790664091706276,0.0,0.0,0.0004534547624643892,0.48204556107521057
129,3.997499942779541,0.0,0.07369258999824524,0.0014897292712703347,0.0,0.0,0.028997240588068962,0.0,0.0,0.00043481963803060353,0.48239853978157043
130,4.0308122634887695,0.0,0.07294682413339615,0.0014450374292209744,0.0,0.0,0.028571145609021187,0.0,0.0,0.00042177503928542137,0.48292797803878784
131,4.064125061035156,0.0,0.07220105081796646,0.0014003454707562923,0.0,0.0,0.02814505062997341,0.0,0.0,0.00040873046964406967,0.48345741629600525
132,4.097437381744385,0.0,0.07145528495311737,0.001355653628706932,0.0,0.0,0.027718955650925636,0.0,0.0,0.0003956858708988875,0.48398688435554504
133,4.1307501792907715,0.0,0.07070951908826828,0.0013109617866575718,0.0,0.0,0.02729286067187786,0.0,0.0,0.00038264127215370536,0.48451632261276245
134,4.1640625,0.0,0.06996375322341919,0.0012662699446082115,0.0,0.0,0.026866765692830086,0.0,0.0,0.00036959670251235366,0.48504576086997986
135,4.1973748207092285,0.0,0.0692179799079895,0.0012215779861435294,0.0,0.0,0.02644067071378231,0.0,0.0,0.0003565521037671715,0.48557519912719727
136,4.230687618255615,0.0,0.06847221404314041,0.0011768861440941691,0.0,0.0,0.026014575734734535,0.0,0.0,0.00034350750502198935,0.4861046373844147
137,4.263999938964844,0.0,0.06772644817829132,0.0011321943020448089,0.0,0.0,0.02558848075568676,0.0,0.0,0.0003304629062768072,0.48663410544395447
138,4.2973127365112305,0.0,0.06698067486286163,0.0010875023435801268,0.0,0.0,0.025162385776638985,0.0,0.0,0.0003174183366354555,0.4871635437011719
139,4.330625057220459,0.0,0.06623490899801254,0.0010428105015307665,0.0,0.0,0.02473629079759121,0.0,0.0,0.00030437373789027333,0.4876929819583893
140,4.3639373779296875,0.0,0.06646502763032913,0.0010115262120962143,0.0,0.0,0.024594418704509735,0.0,0.0,0.00029524252749979496,0.4863766133785248
141,4.397250175476074,0.0,0.06669514626264572,0.000980241922661662,0.0,0.0,0.02445254474878311,0.0,0.0,0.0002861113171093166,0.48506027460098267
142,4.430562496185303,0.0,0.06692527234554291,0.0009489575168117881,0.0,0.0,0.024310670793056488,0.0,0.0,0.0002769801067188382,0.48374390602111816
143,4.463874816894531,0.0,0.0671553909778595,0.0009176732273772359,0.0,0.0,0.024168798699975014,0.0,0.0,0.00026784889632835984,0.48242756724357605
144,4.497187614440918,0.0,0.06738550961017609,0.0008863889379426837,0.0,0.0,0.02402692660689354,0.0,0.0,0.00025871768593788147,0.48111119866371155
145,4.5304999351501465,0.0,0.06761562824249268,0.0008551045903004706,0.0,0.0,0.023885052651166916,0.0,0.0,0.0002495864755474031,0.47979483008384705
146,4.563812732696533,0.0,0.06784574687480927,0.0008238202426582575,0.0,0.0,0.023743178695440292,0.0,0.0,0.0002404552506050095,0.47847849130630493
147,4.597125053405762,0.0,0.06807587295770645,0.0007925359532237053,0.0,0.0,0.023601306602358818,0.0,0.0,0.00023132404021453112,0.47716212272644043
148,4.63043737411499,0.0,0.06830599159002304,0.0007612516637891531,0.0,0.0,0.023459434509277344,0.0,0.0,0.00022219282982405275,0.4758457839488983
149,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
150,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
151,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
152,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
153,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
154,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
155,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
156,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
157,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
158,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
159,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
160,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
161,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
162,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
163,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
164,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
165,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
166,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
167,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
168,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
169,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
170,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
171,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
172,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
173,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
174,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
175,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
176,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
177,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
178,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
179,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
180,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
181,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
182,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
183,4.663750171661377,0.0,0.06853611022233963,0.00072996731614694,0.0,0.0,0.02331756055355072,0.0,0.0,0.00021306161943357438,0.4745294153690338
